# Innea town setups - one per culture group x port/inland x town/city.
# Additive: adds new setups alongside vanilla's 114, overrides nothing.
#
# The core (marketplace/temple/tools_guild/mason/pottery_guild/tannery/granary/weapon_guild)
# is on every setup. The guilds after it are chosen per culture group from the goods that
# group's own urban locations produce: a guild is added when >=15% of them yield one of its
# inputs, at level 2 in cities when >=40%. Inputs read from in_game/common/building_types/.
# naval_supplies_guild is port-only. Generated by map/gen_cities.py - do not hand-edit.

achakk_port_town = {
	fine_cloth_guild = 1
	brewery = 1
	cloth_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
}

erazi_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	fine_cloth_guild = 1
	brewery = 1
	cloth_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
}

fire_elf_port_city = {
	marketplace = 2
	temple = 1
	fine_cloth_guild = 2
	brewery = 2
	dyes_guild = 2
	glass_guild = 2
	granary = 2
	wharf = 1
}

fire_elf_port_town = {
	marketplace = 1
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	dyes_guild = 1
	glass_guild = 1
	granary = 1
}

fyrvar_port_city = {
	marketplace = 2
	temple = 1
	granary = 2
	brewery = 1
	tools_guild = 1
	mason = 1
	weapon_guild = 1
	wharf = 1
}

fyrvar_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	brewery = 1
	tools_guild = 1
	mason = 1
	weapon_guild = 1
}

giant_port_town = {
	marketplace = 1
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	tools_guild = 1
	mason = 1
	tannery = 1
	weapon_guild = 1
}

goeguye_port_city = {
	marketplace = 2
	temple = 1
	winery = 2
	distillers_guild = 2
	granary = 2
	cloth_guild = 1
	fine_cloth_guild = 1
	brewery = 1
	pottery_guild = 1
	wharf = 1
}

goeguye_port_town = {
	marketplace = 1
	temple = 1
	winery = 1
	distillers_guild = 1
	granary = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	brewery = 1
	pottery_guild = 1
}

gorsic_city = {
	marketplace = 2
	temple = 1
	granary = 2
	fine_cloth_guild = 1
	dyes_guild = 1
	glass_guild = 1
	cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

gorsic_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	fine_cloth_guild = 1
	dyes_guild = 1
	glass_guild = 1
	cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	naval_supplies_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

gorsic_town = {
	marketplace = 1
	temple = 1
	granary = 1
	fine_cloth_guild = 1
	dyes_guild = 1
	glass_guild = 1
	cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

handaan_city = {
	marketplace = 2
	temple = 1
	granary = 2
	brewery = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	mason = 1
	tannery = 1
}

handaan_port_city = {
	marketplace = 2
	temple = 1
	granary = 2
	brewery = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	mason = 1
	tannery = 1
	wharf = 1
}

handaan_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	brewery = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	mason = 1
	tannery = 1
}

high_elf_city = {
	marketplace = 2
	temple = 1
	granary = 2
	fine_cloth_guild = 1
	brewery = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
}

high_elf_port_city = {
	marketplace = 2
	temple = 1
	granary = 2
	fine_cloth_guild = 1
	brewery = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	wharf = 1
}

high_elf_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	fine_cloth_guild = 1
	brewery = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
}

highlander_town = {
	marketplace = 1
	temple = 1
	fine_cloth_guild = 1
	cloth_guild = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	weapon_guild = 1
}

ice_elf_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
	weapon_guild = 1
}

kaddian_port_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	granary = 2
	fine_cloth_guild = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	pottery_guild = 1
	weapon_guild = 1
	wharf = 1
}

kaddian_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	fine_cloth_guild = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	pottery_guild = 1
	weapon_guild = 1
}

katlamaki_port_town = {
	marketplace = 1
	temple = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	glass_guild = 1
	naval_supplies_guild = 1
	granary = 1
	tools_guild = 1
	pottery_guild = 1
	weapon_guild = 1
}

konkonu_port_town = {
	marketplace = 1
	temple = 1
	jewelry_guild = 1
	brewery = 1
	tannery = 1
}

kuzic_port_city = {
	marketplace = 2
	temple = 1
	cloth_guild = 1
	jewelry_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

kuzic_port_town = {
	marketplace = 1
	temple = 1
	cloth_guild = 1
	jewelry_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

layanic_city = {
	marketplace = 2
	temple = 1
	granary = 2
	fine_cloth_guild = 1
	winery = 1
	distillers_guild = 1
	tools_guild = 1
	pottery_guild = 1
	weapon_guild = 1
}

layanic_port_city = {
	marketplace = 2
	temple = 1
	granary = 2
	fine_cloth_guild = 1
	winery = 1
	distillers_guild = 1
	tools_guild = 1
	pottery_guild = 1
	weapon_guild = 1
	wharf = 1
}

layanic_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	fine_cloth_guild = 1
	winery = 1
	distillers_guild = 1
	tools_guild = 1
	pottery_guild = 1
	weapon_guild = 1
}

lenaric_city = {
	marketplace = 2
	temple = 1
	brewery = 1
	cloth_guild = 1
	winery = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

lenaric_port_city = {
	marketplace = 2
	temple = 1
	brewery = 1
	cloth_guild = 1
	winery = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
	wharf = 1
}

lenaric_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	cloth_guild = 1
	winery = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

litawan_town = {
	marketplace = 1
	temple = 1
	granary = 1
	tannery = 1
}

lost_elf_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	brewery = 1
	winery = 1
	porcelain_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

lost_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	tannery = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
}

lyzanian_city = {
	marketplace = 2
	temple = 1
	granary = 2
	brewery = 1
	winery = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

lyzanian_port_city = {
	marketplace = 2
	temple = 1
	granary = 2
	brewery = 1
	winery = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

lyzanian_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	brewery = 1
	winery = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

majuki_city = {
	marketplace = 2
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	mason = 1
	pottery_guild = 1
}

majuki_port_city = {
	marketplace = 2
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	mason = 1
	pottery_guild = 1
	wharf = 1
}

majuki_port_town = {
	marketplace = 1
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	mason = 1
	pottery_guild = 1
}

mdari_city = {
	marketplace = 2
	temple = 1
	distillers_guild = 2
	granary = 2
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

mdari_port_city = {
	marketplace = 2
	temple = 1
	distillers_guild = 2
	granary = 2
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	naval_supplies_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

mdari_port_town = {
	marketplace = 1
	temple = 1
	distillers_guild = 1
	granary = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	naval_supplies_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

mdari_town = {
	marketplace = 1
	temple = 1
	distillers_guild = 1
	granary = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

minotaur_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	porcelain_guild = 1
	weapon_guild = 1
	tools_guild = 1
	pottery_guild = 1
}

mixed_port_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	glass_guild = 2
	granary = 2
	tools_guild = 1
	mason = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

mixed_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	glass_guild = 1
	granary = 1
	tools_guild = 1
	mason = 1
	tannery = 1
	weapon_guild = 1
}

moltranic_city = {
	marketplace = 2
	temple = 1
	granary = 2
	cloth_guild = 1
	fine_cloth_guild = 1
	brewery = 1
	distillers_guild = 1
	tools_guild = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

moltranic_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	brewery = 1
	distillers_guild = 1
	tools_guild = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

najric_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	granary = 2
	distillers_guild = 1
	winery = 1
	tools_guild = 1
	tannery = 1
}

najric_port_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	granary = 2
	distillers_guild = 1
	winery = 1
	tools_guild = 1
	tannery = 1
	wharf = 1
}

najric_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	distillers_guild = 1
	winery = 1
	tools_guild = 1
	tannery = 1
}

night_elf_city = {
	marketplace = 2
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	cloth_guild = 1
	winery = 1
	scriptorium = 1
	furniture_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
}

night_elf_town = {
	marketplace = 1
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	cloth_guild = 1
	winery = 1
	scriptorium = 1
	furniture_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
}

niir_port_town = {
	marketplace = 1
	temple = 1
	tannery = 1
	jewelry_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

nurkic_city = {
	marketplace = 2
	temple = 1
	granary = 2
	cloth_guild = 1
	fine_cloth_guild = 1
	tannery = 1
}

nurkic_town = {
	marketplace = 1
	temple = 1
	granary = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	tannery = 1
}

ondedean_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	granary = 2
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

ondedean_port_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	granary = 2
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	naval_supplies_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

ondedean_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	naval_supplies_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

ondedean_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

onu_city = {
	marketplace = 2
	temple = 1
	granary = 2
	fine_cloth_guild = 1
	winery = 1
	cloth_guild = 1
	distillers_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
	weapon_guild = 1
}

onu_port_city = {
	marketplace = 2
	temple = 1
	granary = 2
	fine_cloth_guild = 1
	winery = 1
	cloth_guild = 1
	distillers_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

onu_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	fine_cloth_guild = 1
	winery = 1
	cloth_guild = 1
	distillers_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
	weapon_guild = 1
}

orkal_city = {
	marketplace = 2
	temple = 1
	glass_guild = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

orkal_town = {
	marketplace = 1
	temple = 1
	glass_guild = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

pallan_port_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	granary = 2
	tools_guild = 1
	mason = 1
	tannery = 1
	wharf = 1
}

pallan_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	tools_guild = 1
	mason = 1
	tannery = 1
}

qasinic_city = {
	marketplace = 2
	temple = 1
	granary = 2
	cloth_guild = 1
	mason = 1
	tannery = 1
}

qasinic_town = {
	marketplace = 1
	temple = 1
	granary = 1
	cloth_guild = 1
	mason = 1
	tannery = 1
}

river_elf_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	granary = 2
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
}

river_elf_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
}

sabalic_port_city = {
	marketplace = 2
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	jewelry_guild = 1
	pottery_guild = 1
	weapon_guild = 1
	wharf = 1
}

sabalic_town = {
	marketplace = 1
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	jewelry_guild = 1
	pottery_guild = 1
	weapon_guild = 1
}

saelic_port_city = {
	marketplace = 2
	temple = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	naval_supplies_guild = 1
	tools_guild = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

saelic_port_town = {
	marketplace = 1
	temple = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	naval_supplies_guild = 1
	tools_guild = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

saelic_town = {
	marketplace = 1
	temple = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

sea_elf_city = {
	marketplace = 2
	temple = 1
	cloth_guild = 2
	fine_cloth_guild = 2
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

sea_elf_port_city = {
	marketplace = 2
	temple = 1
	cloth_guild = 2
	fine_cloth_guild = 2
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
	wharf = 1
}

sea_elf_port_town = {
	marketplace = 1
	temple = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

snow_majuki_port_city = {
	marketplace = 2
	temple = 1
	fine_cloth_guild = 2
	granary = 2
	cloth_guild = 1
	brewery = 1
	jewelry_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

snow_majuki_port_town = {
	marketplace = 1
	temple = 1
	fine_cloth_guild = 1
	granary = 1
	cloth_guild = 1
	brewery = 1
	jewelry_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

souli_city = {
	marketplace = 2
	temple = 1
	fine_cloth_guild = 2
	brewery = 2
	granary = 2
	winery = 1
	scriptorium = 1
	furniture_guild = 1
	jewelry_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
}

souli_town = {
	marketplace = 1
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	granary = 1
	winery = 1
	scriptorium = 1
	furniture_guild = 1
	jewelry_guild = 1
	tools_guild = 1
	mason = 1
	tannery = 1
}

taroquan_city = {
	marketplace = 2
	temple = 1
	granary = 2
	cloth_guild = 1
	paper_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
